Question,Answer,Topic,Keywords,Style
What is amenorrhea?,Menarche is the first menstrual period in a female adolescent.,Menarche,"Menarche, First period, Adolescence",canonical
Patient presents with the following concern: What is amenorrhea?,Menarche is the first menstrual period in a female adolescent.,Menarche,"Menarche, First period, Adolescence",clinical
So here's my question: What is amenorrhea?,Menarche is the first menstrual period in a female adolescent.,Menarche,"Menarche, First period, Adolescence",layperson
"I'm not really comfortable talking about this kind of thing, but I have to ask. What is amenorrhea?",Menarche is the first menstrual period in a female adolescent.,Menarche,"Menarche, First period, Adolescence",indirect_cultural
What is amenorrhea? I'm not really sure how to explain it exactly.,Menarche is the first menstrual period in a female adolescent.,Menarche,"Menarche, First period, Adolescence",ambiguous
I'm really worried about this and can't stop thinking about it. What is amenorrhea?,Menarche is the first menstrual period in a female adolescent.,Menarche,"Menarche, First period, Adolescence",emotionally_concerned
When do girls usually get their first period?,"The average age for a first period is 12-13, but it can range from 9 to 16 years old.",Menarche,"first period, puberty",canonical
Patient presents with the following concern: When do girls usually get their first period?,"The average age for a first period is 12-13, but it can range from 9 to 16 years old.",Menarche,"first period, puberty",clinical
Just wanted to ask something: When do girls usually get their first period?,"The average age for a first period is 12-13, but it can range from 9 to 16 years old.",Menarche,"first period, puberty",layperson
"This is a bit awkward for me to bring up, but here goes. When do girls usually get their first period?","The average age for a first period is 12-13, but it can range from 9 to 16 years old.",Menarche,"first period, puberty",indirect_cultural
When do girls usually get their something? I'm not really sure how to explain it exactly.,"The average age for a first period is 12-13, but it can range from 9 to 16 years old.",Menarche,"first period, puberty",ambiguous
This is scaring me a lot and I need to know what's going on. When do girls usually get their first period?,"The average age for a first period is 12-13, but it can range from 9 to 16 years old.",Menarche,"first period, puberty",emotionally_concerned
At what age do girls typically get their first period?,Most girls get their first period between 12 and 13 years old.,Menarche,"first period, menarche",canonical
Patient presents with the following concern: At what age do girls typically get their first period?,Most girls get their first period between 12 and 13 years old.,Menarche,"first period, menarche",clinical
Quick question for you: At what age do girls typically get their first period?,Most girls get their first period between 12 and 13 years old.,Menarche,"first period, menarche",layperson
"I don't usually talk about this stuff, but I need some advice. At what age do girls typically get their first period?",Most girls get their first period between 12 and 13 years old.,Menarche,"first period, menarche",indirect_cultural
At what age do girls typically get their something? I'm not really sure how to explain it exactly.,Most girls get their first period between 12 and 13 years old.,Menarche,"first period, menarche",ambiguous
