item_id,seed_id,category,style,source_text_en,gold_condition,fr_text,fr_agency_translator_id,fr_agency_qa_id,fr_house_reviewer_id,fr_house_validation_status,fr_notes
fert-013_canonical,fert-013,fertility,canonical,"im 29, 54 in height, & weigh 65 kgs. we have been trying to conceive for about 9 years and yet we are unsuccessful.. we already consulted a doctor and according to them were both okay. what do you think is the reason why we cant conceive a child?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-013_clinical,fert-013,fertility,clinical,"29-year-old patient (5'4"", 65kg); couple attempting conception for 9 years without success. Prior physician consultation indicated both partners are physiologically normal. Requests possible explanations for the unexplained infertility.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-013_layperson,fert-013,fertility,layperson,"I'm 29, 5'4"", and weigh 65 kg. We've been trying to conceive for about 9 years without success. We already saw a doctor, and according to them, both of us are okay. What do you think could be the reason we can't conceive a child?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-013_indirect_cultural,fert-013,fertility,indirect_cultural,"I'm 29, and we've been hoping for a child for nine long years without success. We've already been checked by a doctor, and we were both told everything looks fine. What could be the reason we still can't conceive?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-013_ambiguous,fert-013,fertility,ambiguous,"It's been nine years of trying, and we were both checked and told everything looks fine — what else could be the reason?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-013_emotionally_concerned,fert-013,fertility,emotionally_concerned,"I'm heartbroken — we've been trying for 9 years without success, and even though a doctor said we're both fine, we still can't conceive. What do you think could be the reason?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-014_canonical,fert-014,fertility,canonical,askingi have been married for 1 year and 4 months i have trying to get pregnant only for 6 monthes as before i was using condoms im asking shall i go to doctor shall my husband go and should i stay after sex in bed and altjougj staying sperms fall,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-014_clinical,fert-014,fertility,clinical,"Patient married 1 year 4 months; actively trying to conceive for 6 months (previously used condoms). Inquires whether she and/or her husband should seek medical evaluation, and about positioning/behavior after intercourse to optimize conception.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-014_layperson,fert-014,fertility,layperson,"I've been married for 1 year and 4 months, and I've only been trying to get pregnant for the past 6 months since before that we used condoms. Should I go see a doctor, should my husband go too, and should I stay lying down after sex to help?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-014_indirect_cultural,fert-014,fertility,indirect_cultural,"We've been married just over a year, and we've only really been trying for a child for the last six months since we used protection before that. Should I go see someone about it, should my husband too, and is there anything about staying still afterward that would help?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-014_ambiguous,fert-014,fertility,ambiguous,"We've only really been trying for a few months now — should either of us go see someone, and is there something specific we should do afterward to help?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-014_emotionally_concerned,fert-014,fertility,emotionally_concerned,"I'm confused and worried — we've been trying for 6 months now after being married 1 year 4 months. Should I see a doctor, should my husband too, and is staying in bed after sex something that would actually help?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-015_canonical,fert-015,fertility,canonical,ok so i just came on my period yesterday on the 12th it was suppose to be on the 14th but my period comes when she wants. Anyways I usually am on for 7 days and Im trying to get pregnant so when should I try to get pregnant. When will I be ovulating?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-015_clinical,fert-015,fertility,clinical,"Patient reports menses onset on the 12th (expected 14th), with self-reported cycle unpredictability; typical menstrual duration 7 days. Currently attempting conception; requests guidance on optimal timing for intercourse and expected ovulation date.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-015_layperson,fert-015,fertility,layperson,"So I just got my period yesterday on the 12th — it was supposed to start on the 14th, but my period comes whenever it wants. I'm usually on for 7 days, and I'm trying to get pregnant. When should I try, and when will I be ovulating?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-015_indirect_cultural,fert-015,fertility,indirect_cultural,"My monthly just came yesterday, a couple days earlier than I expected, and it usually never sticks to a schedule. It usually lasts about a week, and we're hoping to start a family — when should we try, and when would I be at my most fertile?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-015_ambiguous,fert-015,fertility,ambiguous,"My cycle came a bit earlier than expected this time, like it usually does, and it lasts about a week — we're trying for a baby, so when should we try, and when's my fertile window?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-015_emotionally_concerned,fert-015,fertility,emotionally_concerned,"I'm trying to plan this carefully because we really want to get pregnant — my period came a couple days early on the 12th like it usually does, and lasts about 7 days. When should I try, and when will I be ovulating?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-016_canonical,fert-016,fertility,canonical,"Hi, i ve been ttc for exactly one year now. Last month i started taking pregnacare conception . i m wondering if i can also take evening primrose oil together with pregnacare. if yes, is there a particular time in my cycle to take epo? Please advice.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-016_clinical,fert-016,fertility,clinical,"Patient trying to conceive for exactly 1 year; started Pregnacare Conception supplement last month. Inquires about concurrent use of evening primrose oil (EPO) and, if appropriate, optimal cycle timing for EPO administration.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-016_layperson,fert-016,fertility,layperson,"Hi, I've been trying to conceive for exactly one year now. Last month I started taking Pregnacare Conception. I'm wondering if I can also take evening primrose oil along with it. If so, is there a specific time in my cycle I should take it? Please advise.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-016_indirect_cultural,fert-016,fertility,indirect_cultural,"Hi, we've been hoping for a baby for exactly a year now, and last month I started a fertility supplement. I'm wondering if I can add another natural supplement alongside it, and if there's a right time in my cycle to take it. Please advise.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-016_ambiguous,fert-016,fertility,ambiguous,"I started a supplement last month while trying for a baby, and I'm wondering if I can add another one, and whether timing in my cycle matters — please advise.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-016_emotionally_concerned,fert-016,fertility,emotionally_concerned,"I'm hopeful but want to do this right — I've been trying to conceive for exactly a year, started Pregnacare Conception last month, and I'm wondering if I can add evening primrose oil too, and when in my cycle to take it. Please advise.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-017_canonical,fert-017,fertility,canonical,Hii i am 33 yes old married since 3 yrs and trying to get pregnant since last2 years.i was given ovulation induction tablets and injection Luperide.UCG was done 3 months back to check the fallopian tubes but there also everything was ok.Please advice,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-017_clinical,fert-017,fertility,clinical,"33-year-old patient, married 3 years, attempting conception for 2 years; treated with ovulation induction tablets and Luperide injection. HSG (tubal patency study) performed 3 months prior showed normal fallopian tubes. Requests further guidance.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-017_layperson,fert-017,fertility,layperson,"Hi, I'm 33, married for 3 years, and have been trying to get pregnant for the last 2 years. I was given ovulation induction tablets and a Luperide injection. A tube test was done 3 months ago and everything was fine there too. Please advise.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-017_indirect_cultural,fert-017,fertility,indirect_cultural,"I'm 33, married three years, and have been hoping for a child for the past two years. I've had fertility medications and an injection, and a test done a few months back on my tubes came back fine too. Please advise us on what's next.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-017_ambiguous,fert-017,fertility,ambiguous,"We've been trying for two years, I've had some fertility treatments already, and a test a few months ago came back fine too — please advise what's next.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-017_emotionally_concerned,fert-017,fertility,emotionally_concerned,"I'm 33 and losing hope — we've been trying for 2 years, I've had ovulation induction tablets, a Luperide injection, and even my tube test 3 months ago came back fine. Please, what should we do next?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-018_canonical,fert-018,fertility,canonical,"i want to get pregnant and iam trying to conceive since 6 months my cycle is 35 to 40 days before i get my periods my breast is very painful to touch please suggest me and wen is the best time to intercoursethanks akkiMy age is 26 Height 5 2""weight 57",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-018_clinical,fert-018,fertility,clinical,"26-year-old patient (5'2"", 57kg) attempting conception for 6 months; reports long menstrual cycles (35–40 days) and pronounced premenstrual breast tenderness. Requests guidance on optimal timing for intercourse.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-018_layperson,fert-018,fertility,layperson,"I want to get pregnant and I've been trying for 6 months. My cycle is 35 to 40 days long, and before my period my breasts are very painful to touch. Please suggest when the best time for us to try would be. I'm 26, 5'2"", 57 kg.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-018_indirect_cultural,fert-018,fertility,indirect_cultural,"We've been hoping for a baby for six months now. My cycle runs long, about 35 to 40 days, and my chest gets quite tender before my monthly comes. Please suggest the best time for us to try.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-018_ambiguous,fert-018,fertility,ambiguous,"My cycle runs longer than usual, around 35-40 days, and I get a specific symptom beforehand each time — when would be the best time for us to try for a baby?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-018_emotionally_concerned,fert-018,fertility,emotionally_concerned,"I'm 26 and really want this to work — we've been trying for 6 months, my cycle is 35 to 40 days, and my breasts get very painful before my period. Please tell me the best time to try.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-019_canonical,fert-019,fertility,canonical,"hi, i was on depo and i had my last injection in december, me and my fiancee have decided we would like to start a family. I have started having my period its been normal for about 8-9 months now but still nothing, could of the depo made me infertile?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-019_clinical,fert-019,fertility,clinical,"Patient with history of Depo-Provera use, last injection administered in December; menstrual periods resumed and have been normal for 8–9 months. Currently attempting conception with partner without success. Inquires whether prior Depo use may have caused infertility.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-019_layperson,fert-019,fertility,layperson,"Hi, I was on Depo-Provera and had my last injection in December. My fiancée and I have decided to start a family. My periods have come back and have been normal for about 8–9 months now, but still nothing's happened. Could the Depo shot have made me infertile?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-019_indirect_cultural,fert-019,fertility,indirect_cultural,"Hi, I was on a birth control injection until December, and my partner and I have decided we're ready for a child. My cycle came back and has been normal for about 8–9 months, but nothing has happened yet. Could that injection have affected my ability to have children?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-019_ambiguous,fert-019,fertility,ambiguous,"I stopped a form of birth control a while back, my cycle's been normal for several months since, but nothing's happened while we've been trying — could the birth control have caused a lasting issue?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-019_emotionally_concerned,fert-019,fertility,emotionally_concerned,"I'm scared — I was on Depo until December, my periods have been normal for 8-9 months since, but we still haven't conceived. Could the Depo have made me infertile?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-020_canonical,fert-020,fertility,canonical,"Hi, myself klml & m 26yrs old. I had a missed abortion in 2nd month and was treated through D&C on 27th Oct. My doc suggested for Ecosprin 75 & Folic acid when Ttc next. Please advice when can i try to conceive now & should i start taking Ecosprin 75?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-020_clinical,fert-020,fertility,clinical,"26-year-old patient with history of missed miscarriage at 2 months gestation, treated with D&C on October 27th. Physician recommended Ecosprin 75 and folic acid for next conception attempt. Requests timing guidance for resuming conception attempts and initiation of Ecosprin 75.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-020_layperson,fert-020,fertility,layperson,"Hi, I'm 26 years old. I had a missed miscarriage in my 2nd month and was treated with a D&C on October 27th. My doctor suggested I take Ecosprin 75 and folic acid when I try to conceive again. Please advise when I can start trying to get pregnant now, and whether I should start taking Ecosprin 75.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-020_indirect_cultural,fert-020,fertility,indirect_cultural,"Hi, I'm 26. I lost a pregnancy early on and had a procedure done at the end of October to help my body recover. My doctor mentioned some medicines to take when we try again. Please advise when it would be safe to start trying, and whether I should start the medicine now.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-020_ambiguous,fert-020,fertility,ambiguous,"I had a procedure done a while back after a loss, and I was told to take certain medicine when trying again — when is it safe to start trying, and should I start the medicine now?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-020_emotionally_concerned,fert-020,fertility,emotionally_concerned,"I'm still healing emotionally — I had a missed miscarriage and a D&C on October 27th. My doctor mentioned Ecosprin 75 and folic acid for next time. Please tell me when I can try to conceive again, and if I should start Ecosprin 75 now.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-021_canonical,fert-021,fertility,canonical,"i have a ton of phlegm in my chest and lost my voice. just a nasty cold. i am also trying to get pregnant-any suggestions of things i can take so i can get my voice back to normal? i feel fine, and when i cough, i am coughing up some nasty green stuff",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-021_clinical,fert-021,fertility,clinical,"Patient reports significant chest congestion, voice loss, and productive cough with green sputum, consistent with a cold; otherwise feels well. Currently attempting conception; requests safe symptomatic treatment recommendations compatible with pregnancy planning.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-021_layperson,fert-021,fertility,layperson,"I have a lot of phlegm in my chest and lost my voice — just a bad cold. I'm also trying to get pregnant. Any suggestions for something I can take to help my voice come back? I feel okay otherwise, but when I cough, I bring up some nasty green stuff.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-021_indirect_cultural,fert-021,fertility,indirect_cultural,"I've caught a bad cold — lots of chest congestion and I've lost my voice. We're also hoping to start a family right now. Is there something safe I could take to help my voice, given that we're trying?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-021_ambiguous,fert-021,fertility,ambiguous,"I have a bad cold with some chest symptoms, and I'm also trying for a baby right now — is there something safe I can take given that?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-021_emotionally_concerned,fert-021,fertility,emotionally_concerned,I feel awful with this cold — lost my voice and coughing up green stuff — but I'm also trying to get pregnant and don't want to take anything risky. Any suggestions for something safe?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-022_canonical,fert-022,fertility,canonical,"I am Rajesh, married and age is 37 ,facing in fertility problem . Ishowed to manipal and they tested everything and said everything is fine ,not able to diagnose the problem.They tested me and my wife completely but they could not find out the reason.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-022_clinical,fert-022,fertility,clinical,37-year-old married male patient reporting fertility difficulty; comprehensive testing at Manipal for both patient and spouse yielded normal results with no identifiable cause (unexplained infertility).,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-022_layperson,fert-022,fertility,layperson,"I'm Rajesh, married, 37 years old, and we're facing a fertility problem. I went to Manipal and they tested everything, saying it all looked fine — they couldn't diagnose the problem. They tested both me and my wife completely, but they couldn't find the reason.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-022_indirect_cultural,fert-022,fertility,indirect_cultural,"I'm Rajesh, 37, married, and we've been struggling to have a child. We went for a full check-up and everything came back normal, but they still couldn't tell us why we're having this trouble — for either of us.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-022_ambiguous,fert-022,fertility,ambiguous,"We've had a complete check-up done for both of us, everything came back normal, but we still don't have an explanation for our trouble — what else could it be?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-022_emotionally_concerned,fert-022,fertility,emotionally_concerned,"I'm Rajesh, 37, and I'm frustrated and confused — we had every test done at Manipal for both my wife and me, and everything came back fine, but no one can explain why we're still struggling to have a child.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-023_canonical,fert-023,fertility,canonical,"Hi doctor,I am trying to conceive for the last four months. I have consulted my gynecologist and she found that I am having PCOS. She suggested me to take Ovares plus. Is it fine to take?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-023_clinical,fert-023,fertility,clinical,Patient attempting conception for 4 months; gynecological evaluation revealed PCOS. Prescribed Ovares Plus. Requests confirmation of appropriateness of this medication.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-023_layperson,fert-023,fertility,layperson,"Hi doctor, I've been trying to conceive for the last four months. I saw my gynecologist and she found that I have PCOS. She suggested I take Ovares Plus. Is it okay for me to take this?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-023_indirect_cultural,fert-023,fertility,indirect_cultural,"Hi doctor, we've been hoping for a child for about four months now. My gynecologist found that I have that hormone condition and suggested a supplement for me. Is it okay to take it?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-023_ambiguous,fert-023,fertility,ambiguous,I was recently given a supplement to take after a diagnosis while we've been trying for a baby — is it okay to take?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-023_emotionally_concerned,fert-023,fertility,emotionally_concerned,"Hi doctor, I'm hopeful but a little nervous — after 4 months of trying to conceive, I was diagnosed with PCOS and my gynecologist suggested Ovares Plus. Is it safe and fine for me to take?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-024_canonical,fert-024,fertility,canonical,"Hello doctor,I am trying to conceive for the last 2.5 years but not successful. I was on Fertisure F and Ovabless for six months and discontinued because I did not see any results and I am diagonsed with PCOS. I am now on Carbimazole 5 mg for hyperthyroidism.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-024_clinical,fert-024,fertility,clinical,Patient attempting conception for 2.5 years without success; prior 6-month trial of Fertisure F and Ovabless discontinued due to lack of efficacy. Diagnosed with PCOS. Currently on Carbimazole 5mg for hyperthyroidism.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-024_layperson,fert-024,fertility,layperson,"Hello doctor, I've been trying to conceive for the past 2.5 years without success. I was on Fertisure F and Ovabless for six months but stopped because I didn't see results, and I was diagnosed with PCOS. I'm now taking Carbimazole 5mg for an overactive thyroid.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-024_indirect_cultural,fert-024,fertility,indirect_cultural,"Hello doctor, we've been hoping for a child for two and a half years without success. I tried a combination of supplements for six months but stopped when nothing changed, and I was told I have that hormone condition. I'm now on medicine for an overactive thyroid too.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-024_ambiguous,fert-024,fertility,ambiguous,"It's been over two years of trying, a six-month supplement trial that didn't work, a hormone diagnosis, and now I'm also on thyroid medication — what should we consider next?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-024_emotionally_concerned,fert-024,fertility,emotionally_concerned,"I'm exhausted — 2.5 years of trying to conceive, six months of medication that didn't work, a PCOS diagnosis, and now thyroid medication too. I don't know what else to do.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-025_canonical,fert-025,fertility,canonical,"Hi doctor,I am a 30 year old female. I have been trying to conceive for a year with endometriosis on ovary. My husband is 32 and normal. My AMH is 1.85. I am planning to get laparoscopic surgery. Can laparoscopic surgery reduce my AMH further more? What should I do?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-025_clinical,fert-025,fertility,clinical,"30-year-old female patient with ovarian endometriosis, attempting conception for 1 year; partner (age 32) fertility workup normal. AMH 1.85. Planning laparoscopic surgery; requests assessment of risk of further AMH reduction post-surgery and management guidance.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-025_layperson,fert-025,fertility,layperson,"Hi doctor, I'm a 30-year-old woman. I've been trying to conceive for a year and I have endometriosis on my ovary. My husband is 32 and his results are normal. My AMH level is 1.85. I'm planning to have laparoscopic surgery — could this surgery lower my AMH even further? What should I do?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-025_indirect_cultural,fert-025,fertility,indirect_cultural,"Hi doctor, I'm 30 and we've been hoping for a child for a year now. I have a condition affecting my ovary, and my husband's results are all normal. I have a fertility marker level that's already somewhat low, and I'm considering a surgical procedure — could that lower it even more? What should I do?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-025_ambiguous,fert-025,fertility,ambiguous,"I'm considering a surgical procedure to help with a fertility issue, but I'm worried it might lower an important level even further — what should I do?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-025_emotionally_concerned,fert-025,fertility,emotionally_concerned,"I'm 30 and scared — I have endometriosis on my ovary, we've been trying for a year, my husband is fine, and my AMH is already 1.85. I'm considering laparoscopic surgery but worried it could lower my AMH more. What should I do?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-026_canonical,fert-026,fertility,canonical,"I have induced my period last month due to its delay after confirming no pregnancy. This month as well period us delay by a week, but urine pregnancy says negative, should i induce periods every month?? Iam trying to get pregnant, after taking treatment for hypothyroid",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-026_clinical,fert-026,fertility,clinical,"Patient reports having medically induced menses last month due to delayed onset (pregnancy excluded). This month, menses again delayed by one week with negative urine pregnancy test. Inquires whether monthly induction is appropriate; currently attempting conception following hypothyroidism treatment.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-026_layperson,fert-026,fertility,layperson,"Last month I had to induce my period because it was delayed, after confirming I wasn't pregnant. This month it's delayed by a week again, but a urine pregnancy test is negative. Should I induce my period every month? I'm trying to get pregnant after being treated for an underactive thyroid.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-026_indirect_cultural,fert-026,fertility,indirect_cultural,"Last month my cycle was late so I had to take something to bring it on, after making sure I wasn't expecting. This month it's a week late again, and a test came back clear. Should I keep doing this every month? We're hoping for a child now after I was treated for my thyroid.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-026_ambiguous,fert-026,fertility,ambiguous,"My cycle keeps coming late and I've had to take something to bring it on more than once now, even though tests come back clear each time — should I keep doing this every month?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-026_emotionally_concerned,fert-026,fertility,emotionally_concerned,"I'm confused and worried — I had to induce my period last month, and it's a week late again this month with a negative test. Should I keep inducing it every month? I'm trying to get pregnant after treating my thyroid, and this is stressing me out.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-027_canonical,fert-027,fertility,canonical,"My wife is trying to get pregnant, should we abstain from intercourse while she is having her period?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-027_clinical,fert-027,fertility,clinical,Patient's spouse is attempting conception; inquires whether abstinence from intercourse during her menses is advisable.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-027_layperson,fert-027,fertility,layperson,My wife is trying to get pregnant. Should we avoid having sex while she's on her period?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-027_indirect_cultural,fert-027,fertility,indirect_cultural,My wife and I are hoping to have a child. Should we hold off being together during her monthly time?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-027_ambiguous,fert-027,fertility,ambiguous,We're trying for a baby — is there a certain time each month we should avoid being intimate?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-027_emotionally_concerned,fert-027,fertility,emotionally_concerned,"We really want this to work, and I want to be careful — should we avoid having sex while my wife is on her period since we're trying to conceive?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-028_canonical,fert-028,fertility,canonical,"My wife is trying to get pregnant, but hasn't been able to so far. Could PCOS be the cause of it?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-028_clinical,fert-028,fertility,clinical,Patient's spouse is attempting conception without success to date. Inquires whether PCOS could be the underlying cause.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-028_layperson,fert-028,fertility,layperson,My wife has been trying to get pregnant but nothing has worked out yet. Do you think PCOS might explain why?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-028_indirect_cultural,fert-028,fertility,indirect_cultural,"My wife has been hoping for a child, but nothing's happened yet. Could that hormone condition be behind it?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-028_ambiguous,fert-028,fertility,ambiguous,My wife has been trying for a while without success — could a specific condition be behind it?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-028_emotionally_concerned,fert-028,fertility,emotionally_concerned,I'm worried about my wife — she's been trying to get pregnant without success so far. Could PCOS be the cause?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-029_canonical,fert-029,fertility,canonical,"My female family members are using the MHS pads, are they making themselves infertile?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-029_clinical,fert-029,fertility,clinical,Third-party inquiry regarding female family members' use of MHS (menstrual hygiene scheme) sanitary pads; patient asks whether this product use could cause infertility.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-029_layperson,fert-029,fertility,layperson,The women in my family are using MHS pads. Could using these be making them infertile?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-029_indirect_cultural,fert-029,fertility,indirect_cultural,The women in my family use a certain kind of sanitary pad that's provided to them. Could using those be affecting their ability to have children later?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-029_ambiguous,fert-029,fertility,ambiguous,Some women in my family use a certain hygiene product regularly — could that affect their ability to have children later?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-029_emotionally_concerned,fert-029,fertility,emotionally_concerned,"I'm worried about the women in my family — they use MHS pads, and I'm concerned this could be making them infertile. Is that something that could actually happen?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-030_canonical,fert-030,fertility,canonical,"I'm trying to get pregnant, but I haven't been able to. Could PCOS be the reason?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-030_clinical,fert-030,fertility,clinical,Patient attempting conception without success. Inquires whether PCOS could be the underlying cause.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-030_layperson,fert-030,fertility,layperson,"No matter how much we try, I haven't managed to get pregnant. Do you think PCOS could explain it?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-030_indirect_cultural,fert-030,fertility,indirect_cultural,"I've been hoping for a child, but nothing's happened yet. Could that hormone condition be behind it?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-030_ambiguous,fert-030,fertility,ambiguous,I've been trying for a while without success — could a specific condition be behind it?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-030_emotionally_concerned,fert-030,fertility,emotionally_concerned,I'm so discouraged — I'm trying to get pregnant and haven't been able to. Could PCOS be the reason?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
