Question,Answer,Topic,Keywords,Style
What is ovulation and when can I get pregnant?,"Ovulation is when an egg is released from your ovary. You can get pregnant in the five days before ovulation and on the day of ovulation itself, especially in the three days leading up to ovulation.",Pregnancy,"ovulation, pregnancy, fertile days",canonical
"For couples attempting conception, is intercourse during menstruation advisable or should it be avoided?","Ovulation is when an egg is released from your ovary. You can get pregnant in the five days before ovulation and on the day of ovulation itself, especially in the three days leading up to ovulation.",Pregnancy,"ovulation, pregnancy, fertile days",clinical
"We're trying for a baby, should we avoid having sex during my period?","Ovulation is when an egg is released from your ovary. You can get pregnant in the five days before ovulation and on the day of ovulation itself, especially in the three days leading up to ovulation.",Pregnancy,"ovulation, pregnancy, fertile days",layperson
"We are hoping to have a baby, should we avoid being together during my monthly?","Ovulation is when an egg is released from your ovary. You can get pregnant in the five days before ovulation and on the day of ovulation itself, especially in the three days leading up to ovulation.",Pregnancy,"ovulation, pregnancy, fertile days",indirect_cultural
"Does it matter if we're together during that time, if we're trying?","Ovulation is when an egg is released from your ovary. You can get pregnant in the five days before ovulation and on the day of ovulation itself, especially in the three days leading up to ovulation.",Pregnancy,"ovulation, pregnancy, fertile days",ambiguous
"We've been trying to conceive for a while now and I'm anxious about doing everything right, should we avoid sex during my period?","Ovulation is when an egg is released from your ovary. You can get pregnant in the five days before ovulation and on the day of ovulation itself, especially in the three days leading up to ovulation.",Pregnancy,"ovulation, pregnancy, fertile days",emotionally_concerned
Am I pregnant if I miss my periods?,"Not necessarily! You can miss your period for many reasons, including infection, nutritional changes, travel, and stress.",Pregnancy,"Missed period, Pregnancy, Symptoms",canonical
Does lactation have an effect on menstrual cycle characteristics?,"Not necessarily! You can miss your period for many reasons, including infection, nutritional changes, travel, and stress.",Pregnancy,"Missed period, Pregnancy, Symptoms",clinical
Can breastfeeding change your periods?,"Not necessarily! You can miss your period for many reasons, including infection, nutritional changes, travel, and stress.",Pregnancy,"Missed period, Pregnancy, Symptoms",layperson
Can nursing my baby change my monthly cycle?,"Not necessarily! You can miss your period for many reasons, including infection, nutritional changes, travel, and stress.",Pregnancy,"Missed period, Pregnancy, Symptoms",indirect_cultural
Does feeding my baby change anything about that?,"Not necessarily! You can miss your period for many reasons, including infection, nutritional changes, travel, and stress.",Pregnancy,"Missed period, Pregnancy, Symptoms",ambiguous
"My periods have felt so different since I started breastfeeding and I'm a bit unsettled by it, does breastfeeding actually affect periods?","Not necessarily! You can miss your period for many reasons, including infection, nutritional changes, travel, and stress.",Pregnancy,"Missed period, Pregnancy, Symptoms",emotionally_concerned
Can menstruation occur during pregnancy?,"No, menstruation does not occur during pregnancy. However, some individuals may experience light bleeding or spotting during early pregnancy, which is different from a regular menstrual period.",Pregnancy,"Menstruation, Pregnancy, Spotting, Bleeding",canonical
"What is ovulation, and during which phase of the menstrual cycle is conception most likely?","No, menstruation does not occur during pregnancy. However, some individuals may experience light bleeding or spotting during early pregnancy, which is different from a regular menstrual period.",Pregnancy,"Menstruation, Pregnancy, Spotting, Bleeding",clinical
What is ovulation and when am I most likely to get pregnant?,"No, menstruation does not occur during pregnancy. However, some individuals may experience light bleeding or spotting during early pregnancy, which is different from a regular menstrual period.",Pregnancy,"Menstruation, Pregnancy, Spotting, Bleeding",layperson
"What is this 'fertile time' people talk about, and when am I most likely to conceive?","No, menstruation does not occur during pregnancy. However, some individuals may experience light bleeding or spotting during early pregnancy, which is different from a regular menstrual period.",Pregnancy,"Menstruation, Pregnancy, Spotting, Bleeding",indirect_cultural
